,Precentral_L,Precentral_R,Frontal_Sup_2_L,Frontal_Sup_2_R,Frontal_Mid_2_L,Frontal_Mid_2_R,Frontal_Inf_Oper_L,Frontal_Inf_Oper_R,Frontal_Inf_Tri_L,Frontal_Inf_Tri_R,Frontal_Inf_Orb_2_L,Frontal_Inf_Orb_2_R,Rolandic_Oper_L,Rolandic_Oper_R,Supp_Motor_Area_L,Supp_Motor_Area_R,Olfactory_L,Olfactory_R,Frontal_Sup_Medial_L,Frontal_Sup_Medial_R,Frontal_Med_Orb_L,Frontal_Med_Orb_R,Rectus_L,Rectus_R,OFCmed_L,OFCmed_R,OFCant_L,OFCant_R,OFCpost_L,OFCpost_R,OFClat_L,OFClat_R,Insula_L,Insula_R,Cingulate_Mid_L,Cingulate_Mid_R,Cingulate_Post_L,Cingulate_Post_R,Hippocampus_L,Hippocampus_R,ParaHippocampal_L,ParaHippocampal_R,Amygdala_L,Amygdala_R,Calcarine_L,Calcarine_R,Cuneus_L,Cuneus_R,Lingual_L,Lingual_R,Occipital_Sup_L,Occipital_Sup_R,Occipital_Mid_L,Occipital_Mid_R,Occipital_Inf_L,Occipital_Inf_R,Fusiform_L,Fusiform_R,Postcentral_L,Postcentral_R,Parietal_Sup_L,Parietal_Sup_R,Parietal_Inf_L,Parietal_Inf_R,SupraMarginal_L,SupraMarginal_R,Angular_L,Angular_R,Precuneus_L,Precuneus_R,Paracentral_Lobule_L,Paracentral_Lobule_R,Caudate_L,Caudate_R,Putamen_L,Putamen_R,Pallidum_L,Pallidum_R,Heschl_L,Heschl_R,Temporal_Sup_L,Temporal_Sup_R,Temporal_Pole_Sup_L,Temporal_Pole_Sup_R,Temporal_Mid_L,Temporal_Mid_R,Temporal_Pole_Mid_L,Temporal_Pole_Mid_R,Temporal_Inf_L,Temporal_Inf_R,Cerebellum_Crus1_L,Cerebellum_Crus1_R,Cerebellum_Crus2_L,Cerebellum_Crus2_R,Cerebellum_3_L,Cerebellum_3_R,Cerebellum_4_5_L,Cerebellum_4_5_R,Cerebellum_6_L,Cerebellum_6_R,Cerebellum_7b_L,Cerebellum_7b_R,Cerebellum_8_L,Cerebellum_8_R,Cerebellum_9_L,Cerebellum_9_R,Cerebellum_10_L,Cerebellum_10_R,Vermis_1_2,Vermis_3,Vermis_4_5,Vermis_6,Vermis_7,Vermis_8,Vermis_9,Vermis_10,Thal_AV_L,Thal_AV_R,Thal_LP_L,Thal_LP_R,Thal_VA_L,Thal_VA_R,Thal_VL_L,Thal_VL_R,Thal_VPL_L,Thal_VPL_R,Thal_IL_L,Thal_IL_R,Thal_Re_L,Thal_Re_R,Thal_MDm_L,Thal_MDm_R,Thal_MDl_L,Thal_MDl_R,Thal_LGN_L,Thal_LGN_R,Thal_MGN_L,Thal_MGN_R,Thal_PuI_L,Thal_PuI_R,Thal_PuM_L,Thal_PuM_R,Thal_PuA_L,Thal_PuA_R,Thal_PuL_L,Thal_PuL_R,ACC_sub_L,ACC_sub_R,ACC_pre_L,ACC_pre_R,ACC_sup_L,ACC_sup_R,N_Acc_L,N_Acc_R,VTA_L,VTA_R,SN_pc_L,SN_pc_R,SN_pr_L,SN_pr_R,Red_N_L,Red_N_R,LC_L,LC_R,Raphe_D,Raphe_M
Cerebellum_9_R,,,,,,,,,,,,,,,,,,,,,,,0.31368319672066053,-0.6512246163785446,0.5120759011170946,0.1225841850232102,,,-0.365143545389015,-0.11693591851245529,,,,,,,,,-0.05881231487440725,-0.12128895833455275,0.13618082131783305,-0.007759969256842719,-0.000739583317411036,-0.22372615820051742,,-0.016482270823275965,,,0.13726622775880196,0.15769446518089067,,,-0.1300505634486369,-0.04106178513715288,0.08867985204417052,0.13044570315101092,0.22744456749591682,0.37415087485227977,,,,,,,,,,,-0.016826517308662154,-0.038152581295262694,,,,,,,,,,,-0.05120659000780432,-0.012614451433686277,0.23037593086750616,-0.2655082712785546,-0.16476262876004444,-0.11958731964336099,0.4617603967080328,0.27338109467708405,0.20874101930751784,0.3736703708495773,0.5023114613175383,0.412540386292913,0.552280085009878,0.44128368207413027,0.1100842826459616,0.4349835906280832,-0.05459341812401901,0.30043477879108443,0.29305023078570386,0.3830344995991331,0.2565223487909026,0.5799037854215541,0.6153593216567337,0.5427578687993511,-0.3579540886883793,1.0,-0.022616003382320168,0.3519293531904713,0.6670312465390722,0.45603237685269615,0.6373290894789116,0.603112063177704,0.2986314449622695,0.5714536081331466,0.571546919986456,0.36530898498387376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0348278414108579,0.008708984525898196,0.07499502098988779,-0.09466301662394888,0.23177054744573058,-0.11275439976432185,0.05360974559516309,-0.09874845265838549,-0.19426973118726892,0.7150969623170006,0.007495532947625844,0.06942053333586427
Cerebellum_10_L,,,,,,,,,,,,,,,,,,,,,,,-0.31581808702714526,0.4351263406417231,-0.20062335163567938,-0.37131343386588744,,,-0.18784055883752107,-0.31648579491602374,,,,,,,,,-0.09081671439188231,-0.08462228695680908,-0.1332696495734111,-0.4067897303249179,-0.05777894612600454,-0.1034342605713564,,-0.06860726477027157,,,-0.21148621851138621,-0.13210263588005694,,,0.001188072639730398,0.010026667385359062,-0.13648095315068817,-0.2386632943731468,-0.5373311843075513,-0.35488057092932784,,,,,,,,,,,-0.02266185930615257,0.03396911380522618,,,,,,,,,,,-0.04919764559157112,0.019812334198996924,0.16527487924534615,0.026344005462465854,-0.10927450021615984,-0.06475788653606195,-0.4069534766239918,-0.379666175799992,-0.5612499861420365,-0.5139908961483604,0.2559593717090719,-0.3967883346659225,-0.24644861838955584,-0.25085466893794167,-0.000758501285088526,-0.4985243390005415,-0.23505732687277076,-0.5878469589868691,0.2887855194887949,-0.4361193159479836,-0.059299673579508445,0.054804583906862464,-0.34257281392382344,0.5585608342599866,0.14199566792650697,-0.022616003382320168,1.0,-0.2831920184434587,-0.017487698558944928,-0.11441555871919686,-0.11234293746686189,0.0680563142178886,0.17883321200023813,0.03086358300147709,0.01084504286716209,-0.062264305334062055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.017640071378425045,0.016910037679450648,-0.22489822394447553,-0.045105029908464794,-0.38063090326141624,-0.10545110769451692,-0.07603485706348954,-0.10857470021636095,-0.16355372100031604,0.21554606364442042,-0.047700257973935595,-0.005901895340270295
Cerebellum_10_R,,,,,,,,,,,,,,,,,,,,,,,-0.025335788025895832,-0.5436911340572664,-0.018861069549755083,0.15567878994456089,,,-0.2500575429957319,0.1311167369348522,,,,,,,,,-0.23412170900868576,-0.1964412357362946,-0.29517341622625015,0.03614805998872054,-0.30792177420169703,-0.17614344754090247,,0.049976081863516444,,,0.1371317163084776,0.2830097589359949,,,-0.07543913284437383,0.021594834695328986,0.04716146767354271,0.20723324812282723,0.3054981684235754,0.1471894344225414,,,,,,,,,,,0.039827139966354896,-0.07140820853685059,,,,,,,,,,,-0.09045827840528445,0.026458764360212692,-0.5728260190806389,-0.2874726893554048,-0.07930212204621599,-0.04110462091658117,0.1368206866435305,0.19254235302222963,0.15136800774828504,0.5564024723255528,0.1464444270947225,0.8387496489863526,0.7396837245181733,0.8180543238312362,0.12346105043624081,0.6804916949013838,0.2674998068191795,0.7355668930834742,0.03868728433722248,0.8369156161667871,0.456092726905643,0.6644316360852072,0.4467060512568803,-0.036550284972703975,-0.28777535006069227,0.3519293531904713,-0.2831920184434587,1.0,0.3274475397961071,0.2490561718463456,0.37175875854483326,0.4635595233326274,0.39973040745485494,0.6193451926532823,0.6996481637967534,0.6610423322089892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09375401759354295,-0.017105656936903166,-0.03162904288919729,-0.0679693383726693,0.11737979082287353,-0.082640216631226,-0.098224232574876,0.1328595162413625,-0.03627321973348195,-0.03714794521070337,0.15753869680466195,0.009175905505206776
Vermis_1_2,,,,,,,,,,,,,,,,,,,,,,,0.2790573187187932,-0.49727470711156674,0.36548129176857735,-0.020445680746432146,,,-0.18430566106930832,-0.07066516182650127,,,,,,,,,-0.089761716090168,-0.12228288959786615,0.01652482073277294,-0.015975087118989886,-0.002268378146642717,-0.11333109906630565,,-0.07851522144022594,,,0.034496309462846673,0.13445379803072943,,,-0.060331070486100806,-0.019393219404628362,0.11478763129004342,0.11522933518994727,0.24572494638426284,0.2686234130960766,,,,,,,,,,,-0.01877384601302926,-0.07342543550837491,,,,,,,,,,,-0.05118827259447361,-0.007924587244625886,0.12633207908600183,-0.1666406446318352,-0.09269018136000064,-0.05036967493784099,0.3943686678006349,0.2512413436955027,0.16355079898570088,0.2984458512373701,0.45605576466265846,0.3165798823929125,0.47678977866883526,0.3552395630828906,0.16192281274338144,0.3851771001634147,-0.08105659366070753,0.22972483324338697,0.33775109260031627,0.29234886058266235,0.2811695115628535,0.4744313015213801,0.5335078657873328,0.42065425678072543,-0.3445671863658059,0.6670312465390722,-0.017487698558944928,0.3274475397961071,1.0,0.5735168902690899,0.5764421452069449,0.5214847977880687,0.2699804067466354,0.47519648891819044,0.44345781054019945,0.3053661389557574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.040895760738422944,-0.038598823811093,0.08674367539907933,-0.14072148147966632,0.1990429738669501,-0.17442100852957299,0.0704380430889222,-0.11748086253484301,-0.07806415692155759,0.6007424643236763,-0.04182209013910343,0.12625641154721295
Vermis_3,,,,,,,,,,,,,,,,,,,,,,,0.25447869277490337,-0.34522146737310816,0.2364349275268723,-0.012543562267649815,,,-0.07321365352762582,-0.03221093745718653,,,,,,,,,-0.1098200038948408,-0.10929352880744644,-0.025148258368737533,0.013081157444939678,-0.0539104679961205,-0.06733705496487911,,-0.09445134852120461,,,0.03969430398907427,0.07524589270623111,,,-0.025382466433176296,-0.04726176068953835,0.06701793900576308,0.1467178411257001,0.21876912115067262,0.19649977236755342,,,,,,,,,,,-0.08744624047077365,-0.01827487304076604,,,,,,,,,,,-0.051640058580150125,-0.029023565268062726,0.0683769198607059,-0.13608385452697822,-0.13627531789921912,-0.07064723388789564,0.2961892324582907,0.1768490476237377,0.1535670280375556,0.24915911143960165,0.24706611711953091,0.27231173633022465,0.3138942561330768,0.2786735444875019,0.19095369070511564,0.3489709961223048,0.008022779361045859,0.20187214801992545,0.22180446242471208,0.24467378963086497,0.1575626384152688,0.32311106470793516,0.3954982064040416,0.23161294412732225,-0.2920143378279225,0.45603237685269615,-0.11441555871919686,0.2490561718463456,0.5735168902690899,1.0,0.4446749445129627,0.2830962319333087,0.1534910601503881,0.3297675212299396,0.30667662469591234,0.24990188822909143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01783388492413268,0.08398444693857844,0.04128846294861184,-0.016051829771557863,0.14375934232091503,-0.08402034735001887,0.021854568854127395,0.028527832630659316,-0.14702587252337254,0.4067616598031809,-0.0382276029643478,0.051928829751228554
Vermis_4_5,,,,,,,,,,,,,,,,,,,,,,,0.24464075388427395,-0.5312647567860483,0.3468641002848462,0.060690560836104315,,,-0.20602946018073298,-0.0195834626303602,,,,,,,,,0.04472031736580878,-0.05725877686622517,0.10996381824995567,0.12068229854562336,-0.006101787211394427,-0.14365258648374996,,0.018934191406778187,,,0.14375111143366548,0.20236895615029096,,,-0.05284615779310743,0.001532995887407959,0.08229767857978561,0.14743199773214877,0.29557549557263973,0.3579193489243086,,,,,,,,,,,-0.013907368254516017,-0.038833368589804296,,,,,,,,,,,-0.08174349846370423,-0.06196391083223784,0.12555934380614983,-0.1112460840098987,-0.07628984059164949,-0.057141449709791195,0.4641184935264317,0.22773895222913423,0.2568007458626409,0.38078966751721527,0.4199444893940979,0.40370385583042334,0.4661676866161768,0.4202942473921832,0.1495944222347122,0.43380038855742725,0.1311974425216589,0.36703803419495123,0.3035679168661738,0.40405925958766453,0.19850535522061027,0.4769885675161146,0.5065112181008481,0.31262875192707307,-0.37295319795809095,0.6373290894789116,-0.11234293746686189,0.37175875854483326,0.5764421452069449,0.4446749445129627,1.0,0.6226946223821889,0.2115558281172863,0.4364911289125285,0.45752981066789356,0.37473718873560774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0022159425895821806,-0.0649561672460017,0.148741206663852,-0.13130914675625907,0.29681335087287686,-0.1320677590461325,0.049844697133807944,-0.08322196135004266,-0.054626172414576554,0.5143870487349357,0.019890593249824406,0.061804248058458036
Vermis_6,,,,,,,,,,,,,,,,,,,,,,,-0.13527111884961457,-0.39707054313530893,0.06630397840853455,-0.007225726881841663,,,-0.35650233429877143,-0.22116955617680298,,,,,,,,,-0.13590960438856595,-0.20545612180395523,-0.11610070303500523,-0.10555971996300569,-0.1995772540760517,-0.29403410137084124,,0.05320721898957249,,,0.19012677250900648,0.2342485645564189,,,-0.10272702247578568,0.05140080919784388,0.015884115505717583,0.06281690679824334,0.0937041777375831,0.012064754422324927,,,,,,,,,,,-0.004928071204795943,-0.017785264914684608,,,,,,,,,,,-0.12317920149500307,0.0329216427552576,-0.03266976399443745,-0.18582086010722357,-0.26940046582665406,-0.09369999798986225,0.15988278480046436,-0.08595597292567045,-0.031489330681558195,0.28203486298439756,0.46420326842416726,0.5852769481364891,0.6096485627885551,0.6733411814210951,0.19331055472218198,0.3596771369307397,0.10991002615854269,0.3470822973982059,0.44409050322789445,0.5435059179427961,0.3038451718208629,0.7852576916215175,0.3516616647583988,0.5158456334801722,-0.31398497392895597,0.603112063177704,0.0680563142178886,0.4635595233326274,0.5214847977880687,0.2830962319333087,0.6226946223821889,1.0,0.6276409326004287,0.7243086470162696,0.7068580815378143,0.6525726351436053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.029034080838719348,-0.06874333930988033,-0.050083808704279136,-0.14842872504411608,0.061417668097068986,-0.1684288962643413,-0.09126779042682728,-0.06684103130752148,-0.12643662536628508,0.40525566426619536,0.05752754265491691,0.04322099727887987
Vermis_7,,,,,,,,,,,,,,,,,,,,,,,-0.3880358299112296,-0.00942648702333951,-0.20558493884812737,-0.10536826226323462,,,-0.35892965347284517,-0.3887137908763629,,,,,,,,,-0.3451264850135728,-0.30965537193659254,-0.49160948790153786,-0.40248054567318686,-0.40824888249444635,-0.32093545587043215,,0.07208509300786156,,,0.001283318804483427,0.13954596761193275,,,-0.10756903179715656,-0.0354543939261438,-0.03979887380550505,-0.06769261558182038,-0.1144382103588507,-0.38533736909610644,,,,,,,,,,,-0.0250278957151511,-0.024117303495565644,,,,,,,,,,,-0.0032205327938735627,0.034890302492073054,-0.2857362020899205,-0.37677372220712385,-0.3023517004354844,-0.12771466224528166,-0.21245756435534927,-0.3550451964134435,-0.3292738885956678,-0.016773459093229307,0.33872701271148714,0.4516900496357336,0.4845249722705922,0.5887097082544568,0.11965991843471188,0.14216011508132076,-0.016739277414661323,0.11804543619481743,0.3116775745304695,0.41671719515480826,0.3423483785577671,0.7337934650653837,0.10898330958071437,0.48480267396739607,-0.253931067749729,0.2986314449622695,0.17883321200023813,0.39973040745485494,0.2699804067466354,0.1534910601503881,0.2115558281172863,0.6276409326004287,1.0,0.7751847505268347,0.6596188891652182,0.6539658551305806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01985996894923486,0.02128626855281594,-0.15586787928765708,-0.10626041549961573,-0.17115273824376903,-0.19547513909821806,-0.14695804637448734,0.022645056549936485,-0.29821240425015916,0.17872664420029025,0.09480454688954086,-0.0125864932467315
Vermis_8,,,,,,,,,,,,,,,,,,,,,,,-0.21234841283703207,-0.3427674371828177,0.0050876219330822856,0.00811128729767727,,,-0.3866820826507852,-0.28726296160161413,,,,,,,,,-0.28717341541049374,-0.2937889424083173,-0.36679902183291596,-0.27443338254207866,-0.359394265748815,-0.3293958286313067,,0.05380494862809702,,,0.0951159727893385,0.2237208453484819,,,-0.10983928792114359,0.027390303940613574,0.009946194183011143,0.09598144293413105,0.11793838191300741,-0.13789834016674374,,,,,,,,,,,-0.018710480796785035,-0.0036265058312421705,,,,,,,,,,,-0.07858455921466034,0.020023416588786643,-0.2605399754886023,-0.4183227163758007,-0.2727325733192111,-0.13059965346504157,0.03098561293272048,-0.1534209962970257,-0.15436980809301437,0.25807751353165387,0.4441907392212868,0.6800409311596519,0.7221064773758891,0.7908968871720277,0.18066849035809723,0.4051082942795709,0.05147321689585273,0.3910112615394964,0.31820010503702895,0.6451697239198194,0.40087966090813565,0.8915907444920322,0.34726533640054286,0.486608366334602,-0.36194305231847057,0.5714536081331466,0.03086358300147709,0.6193451926532823,0.47519648891819044,0.3297675212299396,0.4364911289125285,0.7243086470162696,0.7751847505268347,1.0,0.868137835326183,0.758333792058841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07318918592136522,-0.050363556235604096,-0.11169429538232281,-0.15199355522376545,-0.02092906437915104,-0.2166684256184236,-0.13064687067380049,-0.0019150592684656848,-0.26459957259411543,0.29966431758159856,0.10563723564643805,0.011806818323179851
Vermis_9,,,,,,,,,,,,,,,,,,,,,,,-0.21484745170737551,-0.38650374263262305,-0.037799909396543575,0.01902846733984369,,,-0.39735016328228573,-0.2354207250923111,,,,,,,,,-0.28194594177691856,-0.2671739965602155,-0.33628307572687466,-0.25841531438581883,-0.35615895330841507,-0.33104215971372897,,0.016950099930091174,,,0.10422850639565293,0.18868346631529267,,,-0.12658066903334034,0.042735064662795835,0.01595343992555945,0.11356900387334824,0.12427607268634164,-0.08604748501004757,,,,,,,,,,,0.016006148676544433,-0.037773581304800165,,,,,,,,,,,-0.09069096012105939,0.032006289200965855,-0.33119880163340915,-0.36863624198676537,-0.2744773586419366,-0.13474566937777815,0.01885587185662305,-0.11157038393197846,-0.14985320081272124,0.3004011638374664,0.40518026444830046,0.731070900247342,0.7371424398670122,0.8088898451449024,0.1311301152051046,0.46275038705949995,0.08852021495306775,0.4550255071557212,0.292576893016217,0.695098544570166,0.3978076149751895,0.8685628993157665,0.35147954161879663,0.43508930154145614,-0.3002505310190244,0.571546919986456,0.01084504286716209,0.6996481637967534,0.44345781054019945,0.30667662469591234,0.45752981066789356,0.7068580815378143,0.6596188891652182,0.868137835326183,1.0,0.821853539956231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04291625320630386,-0.04537390546077343,-0.07709575063272855,-0.14562987562787919,0.005895881321315143,-0.17485610902192167,-0.12637996768261556,0.017130085390581622,-0.20764390350555445,0.2418372330608501,0.1447646029346078,0.018450533952800195
Vermis_10,,,,,,,,,,,,,,,,,,,,,,,-0.333072975377045,-0.22889017813975268,-0.22904836699894232,0.05335592239224535,,,-0.40185546422891727,-0.1724052674253261,,,,,,,,,-0.2991980056089245,-0.25551772805714545,-0.3969472957422353,-0.20779426226000502,-0.3795344624586934,-0.3145988507334969,,0.0368540430134428,,,0.13954303920204886,0.17391182548562376,,,-0.08022346639416879,0.08387510875122037,0.018211512904111264,0.06654763287621905,0.11470406428737921,-0.19235065469802418,,,,,,,,,,,0.05698630701945731,-0.060815946239605255,,,,,,,,,,,-0.08408999571832611,0.044387262268029734,-0.42479587297569665,-0.32893511327369995,-0.2728731531748474,-0.06805452220157625,-0.11336881013986405,-0.19354088958664117,-0.13867011099584153,0.26639705869040153,0.24738339667995674,0.7302719709705319,0.659142603726024,0.8126453330013356,0.14743566865878174,0.4249594345095544,0.1886277125088038,0.48775260356250655,0.23493062973061918,0.7139575416337604,0.32512637270399714,0.8133169578374307,0.2082808747740568,0.2843695403075637,-0.22326073671756666,0.36530898498387376,-0.062264305334062055,0.6610423322089892,0.3053661389557574,0.24990188822909143,0.37473718873560774,0.6525726351436053,0.6539658551305806,0.758333792058841,0.821853539956231,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05431109529652527,-0.052084160344005884,-0.13532430422671887,-0.12641812676362407,-0.05202820553216945,-0.15138806271458527,-0.14501673768326484,0.026020966498573668,-0.14329772009427444,0.049032096125684994,0.19329805745814546,0.006413761300540278
Thal_AV_L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thal_AV_R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thal_LP_L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thal_LP_R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thal_VA_L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thal_VA_R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thal_VL_L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thal_VL_R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thal_VPL_L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thal_VPL_R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thal_IL_L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thal_IL_R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thal_Re_L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thal_Re_R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thal_MDm_L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thal_MDm_R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thal_MDl_L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thal_MDl_R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thal_LGN_L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thal_LGN_R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thal_MGN_L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thal_MGN_R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
