,Precentral_L,Precentral_R,Frontal_Sup_2_L,Frontal_Sup_2_R,Frontal_Mid_2_L,Frontal_Mid_2_R,Frontal_Inf_Oper_L,Frontal_Inf_Oper_R,Frontal_Inf_Tri_L,Frontal_Inf_Tri_R,Frontal_Inf_Orb_2_L,Frontal_Inf_Orb_2_R,Rolandic_Oper_L,Rolandic_Oper_R,Supp_Motor_Area_L,Supp_Motor_Area_R,Olfactory_L,Olfactory_R,Frontal_Sup_Medial_L,Frontal_Sup_Medial_R,Frontal_Med_Orb_L,Frontal_Med_Orb_R,Rectus_L,Rectus_R,OFCmed_L,OFCmed_R,OFCant_L,OFCant_R,OFCpost_L,OFCpost_R,OFClat_L,OFClat_R,Insula_L,Insula_R,Cingulate_Mid_L,Cingulate_Mid_R,Cingulate_Post_L,Cingulate_Post_R,Hippocampus_L,Hippocampus_R,ParaHippocampal_L,ParaHippocampal_R,Amygdala_L,Amygdala_R,Calcarine_L,Calcarine_R,Cuneus_L,Cuneus_R,Lingual_L,Lingual_R,Occipital_Sup_L,Occipital_Sup_R,Occipital_Mid_L,Occipital_Mid_R,Occipital_Inf_L,Occipital_Inf_R,Fusiform_L,Fusiform_R,Postcentral_L,Postcentral_R,Parietal_Sup_L,Parietal_Sup_R,Parietal_Inf_L,Parietal_Inf_R,SupraMarginal_L,SupraMarginal_R,Angular_L,Angular_R,Precuneus_L,Precuneus_R,Paracentral_Lobule_L,Paracentral_Lobule_R,Caudate_L,Caudate_R,Putamen_L,Putamen_R,Pallidum_L,Pallidum_R,Heschl_L,Heschl_R,Temporal_Sup_L,Temporal_Sup_R,Temporal_Pole_Sup_L,Temporal_Pole_Sup_R,Temporal_Mid_L,Temporal_Mid_R,Temporal_Pole_Mid_L,Temporal_Pole_Mid_R,Temporal_Inf_L,Temporal_Inf_R,Cerebellum_Crus1_L,Cerebellum_Crus1_R,Cerebellum_Crus2_L,Cerebellum_Crus2_R,Cerebellum_3_L,Cerebellum_3_R,Cerebellum_4_5_L,Cerebellum_4_5_R,Cerebellum_6_L,Cerebellum_6_R,Cerebellum_7b_L,Cerebellum_7b_R,Cerebellum_8_L,Cerebellum_8_R,Cerebellum_9_L,Cerebellum_9_R,Cerebellum_10_L,Cerebellum_10_R,Vermis_1_2,Vermis_3,Vermis_4_5,Vermis_6,Vermis_7,Vermis_8,Vermis_9,Vermis_10,Thal_AV_L,Thal_AV_R,Thal_LP_L,Thal_LP_R,Thal_VA_L,Thal_VA_R,Thal_VL_L,Thal_VL_R,Thal_VPL_L,Thal_VPL_R,Thal_IL_L,Thal_IL_R,Thal_Re_L,Thal_Re_R,Thal_MDm_L,Thal_MDm_R,Thal_MDl_L,Thal_MDl_R,Thal_LGN_L,Thal_LGN_R,Thal_MGN_L,Thal_MGN_R,Thal_PuI_L,Thal_PuI_R,Thal_PuM_L,Thal_PuM_R,Thal_PuA_L,Thal_PuA_R,Thal_PuL_L,Thal_PuL_R,ACC_sub_L,ACC_sub_R,ACC_pre_L,ACC_pre_R,ACC_sup_L,ACC_sup_R,N_Acc_L,N_Acc_R,VTA_L,VTA_R,SN_pc_L,SN_pc_R,SN_pr_L,SN_pr_R,Red_N_L,Red_N_R,LC_L,LC_R,Raphe_D,Raphe_M
OFCmed_L,,,,,,,,,,,0.05328325578476207,,0.0989276563994679,,,,0.060147996367797905,0.3955008430319389,,,,,0.4353371293513754,0.29726898170842647,1.0,0.11106362211848822,0.2807891349579523,,0.497103142554229,0.3895842645809323,-0.2563328323127139,,0.4630105427478004,0.3530919654519705,,,0.07028878031688975,-0.12035750400851031,0.42022909621509685,0.3399883024583179,0.4337680965027958,0.30130286494075686,0.06805849802164382,0.29253140205842443,0.1573270674188198,0.2877310661535347,0.12675495654583221,,0.22146921890927015,0.31379749300976895,,,0.3587317480400385,,-0.025844271179795573,-0.00027303003952168064,0.23757871757092017,0.37819100885355206,-0.008181293128887728,,,,,,0.18752794986003216,,0.14593372104532001,,-0.018855065757607918,0.28418061124057437,,,,,-0.09555396545278003,0.12168774182127462,0.13409183581908943,,0.04531746274867019,,0.15544338871436772,0.2047176628116193,0.5302580810210183,0.3685698654172011,0.3693557876294594,0.004746934446615839,0.28268818768731147,0.35858980464406554,0.4388907139084068,0.39654098166565405,0.27945014346654645,-0.022163658416070525,-0.06464252064929045,0.14161950033602475,0.24045194682543233,0.31735466455931105,0.29894348080451966,0.21796063220748935,0.30110012929178787,0.03627522917575189,0.38000551221112905,0.3051554709924194,0.2455299882349922,0.3693882283805931,0.29266550722514223,0.34919150548969435,0.36936883562053174,-0.000619397144504818,0.38033167428714665,0.30367116104479125,0.2451807971559774,-0.07255171214474844,-0.1583465799200462,-0.25402548987060897,0.06503389347275156,0.18484219765299836,,,,,-0.07946533687821769,0.1342127732408427,0.006158341166473774,0.2880105341663718,-0.007753610284858831,0.18640612837465143,-0.04645890998836946,0.14246587393701488,0.008291796058956288,,-0.04943220872368613,0.06478420054889907,-0.035649370160887026,,0.2306279727078027,0.3237153453362821,0.04898928687563945,0.07320352832443397,0.12624237526636703,0.17578387186002928,-0.19782158089437948,0.07147553994828332,-0.14164836256173938,0.1262452838291484,-0.03663546463516788,,,,,,,,0.16971996734668976,0.37863715967770173,0.23900389145976805,0.2518762468616695,0.2549243730577166,0.2602861726330653,0.0634510625495175,0.2224433519719098,0.17709824749766637,0.04644037636154275,0.2869730925963579,0.38065159216055117,0.07270902214590559,0.13502754813415177
OFCmed_R,,,,,,,,,,,0.2737051857028627,,0.027102618976020662,,,,0.0409535812519197,0.061245173472529994,,,,,0.6863390218639653,0.5894593806697699,0.11106362211848822,1.0,0.028785609278774296,,0.04790572266787389,0.31434346974020616,0.31426304233949237,,0.20211241226262003,0.0778006053261925,,,0.19631467896797944,0.09264291246753578,0.26506246187647076,0.2338604022947509,0.29840198906586335,0.234496614607988,0.11755637891161923,0.42444017723625815,0.05920810224783263,0.05521298475061992,0.06993277892909798,,0.043734248746878465,-0.07477920959008208,,,0.0926701809620976,,-0.16402640980948044,-0.09626880929234612,0.33702915790485816,0.21568364514402347,0.053540344554424815,,,,,,0.10693503791844983,,0.02261617145140474,,0.0922311381198246,0.042546206929615187,,,,,0.1816791173274544,0.2532908951289287,0.24970859520546088,,-0.05164063552267428,,0.06794649612749387,0.15266205378004608,0.1597466621716596,0.18403896325786648,0.16853767521446797,0.14413790084953823,0.12534774633853502,0.22784072021966728,0.2182279190257382,0.18552561517778757,-0.063806725460371,-0.3949679017241081,-0.2563505741929114,-0.003255634066831303,0.11561708999337263,0.09791222462489313,0.020419832912753216,-0.2899492110743597,-0.10754054826304008,-0.34380610222077435,-0.1083765228765107,-0.015117746870338592,-0.07226899313418231,-0.02076702834951398,-0.025507974933191933,-0.0026608736079844907,0.03978698803657378,-0.019345467157214857,0.004622116378204546,0.03628793076282015,-0.20402970098743053,-0.38285642835187517,-0.24927015571007238,-0.22930699862024398,-0.14856306511868553,-0.1177904799731948,,,,,-0.04471566413011237,0.10772067866271796,0.016083292730347826,-0.13800659086881592,0.025203659196560785,-0.1569732758689106,-0.017740848077572896,-0.06418568241451626,0.04927060439408846,,0.06783756774269745,0.2363145517235478,0.0536211385940964,,0.05550559565811013,0.15533450457036546,-0.0012828990666821766,-0.23016024430004542,-0.17744830677213727,-0.13641878708457578,-0.30482648737461904,-0.041435281208621146,-0.04347922570442422,-0.08626989880401546,-0.10173197266640699,,,,,,,,0.3153448379505649,-0.05607782417584457,0.15502869936792552,0.20420921336274928,0.18303859925850544,0.1987705042544923,0.27592179978629344,0.1614097243022672,0.24883165484563438,0.17066612083438498,0.04198887106175172,0.05913160574519683,0.1779721790411125,-0.0074643829175830645
OFCant_L,,,,,,,,,,,0.33750039354507305,,0.07039690702764223,,,,-0.5908483063810016,0.7346737938659681,,,,,0.09471579435198256,0.11011522834391806,0.2807891349579523,0.028785609278774296,1.0,,0.8012074735411253,0.6078941160118346,-0.4164597974047632,,0.7517699617991538,0.7350956896845777,,,-0.13798001510135083,-0.1522903292863357,0.5484085388576776,0.7017400525387695,0.7486828495652469,0.17274922806093837,-0.4439533961178643,0.45593722493376115,0.19224280391680573,0.7690324840400328,0.11025869481568074,,0.7336883785708096,0.779609875799114,,,0.7608071643872647,,0.08691598937600652,0.06969088803014903,0.7304731480255037,0.5369358488423749,0.09073975551742015,,,,,,0.29894664351075734,,0.19973823371681484,,-0.31378923510933293,0.7026745066059782,,,,,-0.3235254361178869,0.5828007539291501,0.21466756168544038,,-0.05124870035063088,,0.18265394537675853,0.4626129933296278,0.6114884535872099,0.795515927024273,0.5612887899631792,0.12188033365792417,0.5644100518305595,0.7496067555121325,0.762496905049857,0.8147723457219735,0.8159414877975707,0.03038330010840235,0.23759959383351412,0.7254877776051639,0.8027929779446589,0.7926020846711387,0.8579441222541222,0.6806696949887114,0.8197752224724403,0.387224620083186,0.8386429753389232,0.8317953784012092,0.7897484485568751,0.8257553997851054,0.8482890700517923,0.8761504463425352,0.8461925642169595,-0.554508572052395,0.796128696392027,0.7921707640270551,0.7025314439055664,-0.1594783209464659,-0.282233231849558,-0.289660860986046,0.5323319005037288,0.7203278327013627,,,,,-0.4534510392267748,0.22143375435481527,-0.37441698639401993,0.4056914623108841,-0.07513930474470742,0.2993582088135385,-0.3651694233220192,0.14756313362853204,-0.1472545615009306,,-0.2744511147372086,0.07829321949574014,-0.17728528672621735,,0.341535284850703,0.7227954117735526,-0.001182935690107861,0.07699873393648327,0.2547663048166328,0.31152957769657963,-0.42053490603929067,0.08285057315027584,-0.34670474865577333,0.17552998888529683,-0.00823251698647251,,,,,,,,-0.32788953612415217,0.44508952378707156,0.7837711028777385,0.7827967808134844,0.6140056103106142,0.6492978309235637,-0.13394628895959487,0.3259901155864345,0.358949197100017,0.10478895484113858,0.8391938093865356,0.7385151368720213,0.506237542320173,0.04612321252374602
OFCant_R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OFCpost_L,,,,,,,,,,,0.3165628882456228,,0.0930892106948692,,,,-0.4777156082415652,0.8085923361095362,,,,,0.2687143593375521,0.278126562629674,0.497103142554229,0.04790572266787389,0.8012074735411253,,1.0,0.7349777681629976,-0.5092736780598444,,0.8772765171682319,0.7598087985853378,,,-0.03459254863568234,-0.1760351370696837,0.6630650383687443,0.7552684028520324,0.826388810020485,0.3643217360551754,-0.2658674857346812,0.5587025243568711,0.21612934334464548,0.7400020161782783,0.1482175789670466,,0.6830853320403768,0.7838147977299371,,,0.7552901916955549,,-0.008757148318771401,0.02883851875755808,0.7411792701223908,0.6609893875360005,0.07605060056448548,,,,,,0.2704812034793383,,0.23489012128267683,,-0.2333966269587151,0.6766992070111126,,,,,-0.3218719192228677,0.49050212195358933,0.2308212418744565,,-0.005139629175074287,,0.19425008311929437,0.49231499233697035,0.8087534518575454,0.8321682360520101,0.6373458705878619,0.14191222713084686,0.5958302988774345,0.7764526797130237,0.849951136569041,0.8714074942273837,0.7570927689265563,-0.04181458693856491,0.07496134513584818,0.6107456972506218,0.7344284746790871,0.7900891555951208,0.8210389763609816,0.6687188880148869,0.8003656271028651,0.32342914601111666,0.8285743254925582,0.8300120338066104,0.680546335951231,0.8632433295215681,0.7825362998478346,0.8731172703100367,0.8295096466469888,-0.40069665181811853,0.8347474290963558,0.774393633438499,0.6793234009467852,-0.23852370361249836,-0.33910616829503754,-0.4128910153088468,0.4262706992604527,0.6467934563702208,,,,,-0.39843732668082005,0.257036873898942,-0.2570893566241611,0.505366646814606,-0.08060158019851554,0.397927797541296,-0.3371049336284818,0.21642706868104583,-0.043065796728873805,,-0.2178350937461277,0.0916640098762959,-0.16181394527425436,,0.38160822785211007,0.7537727773184346,0.028044933072307446,0.16340119035278422,0.303067960708544,0.4078453922718448,-0.3938070437303898,0.13994582940443911,-0.3646429437819292,0.26205040308479105,-0.012561456729564989,,,,,,,,-0.1742810087125057,0.604582077964446,0.6907443765086143,0.7268622588891345,0.5454715874968094,0.631486725327163,-0.08373379373494198,0.3833854025813934,0.33451512682887036,0.06179080700079893,0.8080588024682901,0.7890459420724986,0.38782286411168215,0.08597428888399274
OFCpost_R,,,,,,,,,,,0.3464560690119438,,0.04856328875870507,,,,-0.5857320840836185,0.8202407104307123,,,,,0.4873907867780934,0.5365067913837712,0.3895842645809323,0.31434346974020616,0.6078941160118346,,0.7349777681629976,1.0,-0.4313526419242738,,0.758201503394527,0.805095901915026,,,-0.027591564649862038,-0.20522082292073465,0.6086404970713634,0.5880152605651882,0.7440357837742159,0.2019203052576236,-0.35174729321359827,0.40320151049926234,0.21014416266678415,0.6712371844003362,0.2167096996376315,,0.593155562996137,0.659679563882492,,,0.7094045789811132,,-0.14990182643979943,-0.002924345159887336,0.7306385304509753,0.6221672582160106,0.08799570847152959,,,,,,0.2083109665214215,,0.1882618939113184,,-0.2043162887469147,0.5711501604872917,,,,,-0.267152068533657,0.4378436695393466,0.2659250516041594,,0.009510759999604953,,0.12938854799684088,0.48782533586373206,0.746585018021578,0.8859989613427718,0.5400431118045493,0.13098789518053613,0.5329423648405962,0.7741687663489019,0.735866928893174,0.8645851213065644,0.6350086059463387,-0.2055401175976841,-0.059715926614639425,0.4949781774258672,0.6534316480882159,0.6781330833979906,0.7109574685669524,0.4913064971223633,0.7076294823984071,0.14011383875481767,0.7163826138778596,0.722171593802879,0.49342207574318264,0.7591943056477194,0.647951568002762,0.7089822295386652,0.7396975259924452,-0.38540779964630917,0.7480035928726393,0.6774459583871437,0.5293258637280284,-0.39808905672147354,-0.42236423787102223,-0.4896177147862988,0.3156807313399181,0.42419860963511447,,,,,-0.29132468550815355,0.2931587049775367,-0.2328322639936188,0.4618301914046681,-0.16089234141932218,0.3449421679833241,-0.2947123964890749,0.2749349571609143,-0.08136769488067576,,-0.1666024672103262,0.14546945631852093,-0.06754335207288319,,0.3116965699087722,0.6721197633263783,0.02213006902928555,0.12960417690509543,0.22685942004705129,0.36584729923292597,-0.44093864623540324,0.15087113617442127,-0.389375236699222,0.21511641413286012,-0.02601085739554771,,,,,,,,0.011901683610297252,0.6878624583590915,0.6295307342820985,0.6767625273100156,0.5035347737127062,0.6508090385581959,-0.061872983628059354,0.3910394963175986,0.2907797044949089,0.1411510041704443,0.7336317738975224,0.7205467766144731,0.3621712143449805,0.052622323466244805
OFClat_L,,,,,,,,,,,0.04496637132664163,,-0.002896104314727962,,,,0.3704766367330429,-0.5991725925179626,,,,,0.05436994791747633,-0.09132824418057167,-0.2563328323127139,0.31426304233949237,-0.4164597974047632,,-0.5092736780598444,-0.4313526419242738,1.0,,-0.45145610017314297,-0.4703321170686224,,,0.12551386138243703,0.21219464830005347,-0.2978976502987399,-0.34740312793402106,-0.39460412907204345,-0.09870279371463979,0.18574247875554417,-0.13360123220842776,-0.06821208200896625,-0.45974481826280594,-0.09609541287765863,,-0.3615041996636357,-0.4642651208626084,,,-0.45650600264580127,,0.0509670945463798,-0.06787117515051697,-0.3441362086146218,-0.3472551078484648,-0.041415630169170776,,,,,,-0.029819447025478823,,-0.13456679341079963,,0.20615339629472548,-0.4155234181677776,,,,,0.2297305125996925,-0.18264041758006602,-0.1651654260316682,,0.002340012422669094,,-0.049076290367580024,-0.23924810429280885,-0.541534464749656,-0.5220031055983156,-0.3495916357783197,-0.027195355514443336,-0.4343247803839843,-0.46131824620901285,-0.4334249998108787,-0.496166421294216,-0.48441141695163553,-0.07202914253189349,-0.14670956244305025,-0.33513044740122244,-0.34666173625341984,-0.40385922650065487,-0.4770779900675681,-0.5149218935635104,-0.5596863635224899,-0.30350675133022786,-0.5825136021912174,-0.5283045574552918,-0.41291185183566786,-0.5719640527534885,-0.494799776995587,-0.5289036978334013,-0.5228402650744612,0.21678099817524832,-0.5181669402676459,-0.43876287308225553,-0.46377117287631936,0.01614875726750721,0.13148109983217482,0.16596570563184695,-0.26709026460074337,-0.3403205097261516,,,,,0.15618136016056228,-0.08184346675200327,0.14676923629915914,-0.409202167493582,0.10208819468267981,-0.3460944446421641,0.15497370809849143,-0.19272610833108444,0.017730105982579188,,0.07647052074675119,-0.007378280203588492,0.0445099855675163,,-0.21499890085420026,-0.4058038370095976,-0.039334492526343065,-0.2548907768595089,-0.2391384241115563,-0.3524040945601592,0.16818524814039346,-0.11591522359883284,0.26046157352996513,-0.18688874544332895,0.04706614616196043,,,,,,,,0.17324149340727427,-0.5419527815838228,-0.350699126029315,-0.32587250919093685,-0.2562768693215746,-0.2754938289233694,0.10041406566789361,-0.14711660801031046,-0.09487293150279325,0.006173685838124799,-0.42781568782770546,-0.45829256848891864,-0.1019681650815563,-0.0424411371004189
OFClat_R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Insula_L,,,,,,,,,,,0.3714246376024545,,0.14185404891368597,,,,-0.38076855712834784,0.858008356791169,,,,,0.4025419591418769,0.4533875247559178,0.4630105427478004,0.20211241226262003,0.7517699617991538,,0.8772765171682319,0.758201503394527,-0.45145610017314297,,1.0,0.7889391021701613,,,-0.01703994973495699,-0.13035370811580174,0.7291987818476123,0.8633429491927243,0.9085695082748892,0.5122010774946794,-0.17015486093028429,0.7272406995004833,0.15994094364222916,0.7632253766051011,0.1888705738539437,,0.6906243171701146,0.757889886493007,,,0.809498991393366,,0.003471329322448468,0.02499205761237548,0.8122195950409579,0.6348351606291177,0.06489150466706424,,,,,,0.30292435752489577,,0.2724279566045579,,-0.24971111357644343,0.7026549254621758,,,,,-0.22129673586682594,0.5693978794023199,0.34892205671370075,,0.012188499108799778,,0.2573983457671649,0.553267016673302,0.8484415021673137,0.8667387737803258,0.6840774831438096,0.14062900841394504,0.6126134948225387,0.7929500406432733,0.9055385576705606,0.9009894224771772,0.7568140443636147,-0.09563923858212814,0.049312472969607515,0.6130731512541732,0.7518897913254841,0.8323079055571913,0.8349464399682893,0.6029025985101942,0.7837919558707755,0.21396874129496682,0.7851763711956433,0.818924064019274,0.6797701340436811,0.8493522949075207,0.799360403979915,0.8681071209685621,0.8475585324743973,-0.3654238076966912,0.8525304423615278,0.8002088765820538,0.6612923775134564,-0.27973354209435414,-0.4147060265475239,-0.43698080947110646,0.401214266776905,0.6096967471048814,,,,,-0.399845660996817,0.23452607426334013,-0.27566007547684573,0.5413825507272263,-0.07229212191377395,0.45933410428441107,-0.3169199457356747,0.2287256228946562,-0.04212147827378341,,-0.20912050258131462,0.14597782876255613,-0.1320464074096864,,0.3428502184303755,0.8541710641326843,0.0030284850958798818,0.1903646823084136,0.1722708056276085,0.4191072927124972,-0.5260029867605128,0.10446004075102056,-0.3914231947677249,0.22372400404440348,-0.03495644520398639,,,,,,,,0.04081200183872528,0.6252406806958332,0.7324330350816075,0.7184208069225051,0.5828151019038618,0.575460096043605,-0.03981185070643515,0.3490805016423671,0.40801096792521513,0.032087364613307835,0.8126788806511256,0.8002223462215133,0.41126941757938096,0.19516839695101346
Insula_R,,,,,,,,,,,0.31503204265850904,,0.043877726828804454,,,,-0.5150055272024503,0.8619848178388801,,,,,0.24130162681151987,0.29429534967175813,0.3530919654519705,0.0778006053261925,0.7350956896845777,,0.7598087985853378,0.805095901915026,-0.4703321170686224,,0.7889391021701613,1.0,,,-0.0964430332392519,-0.17691364411297494,0.5786435466942254,0.6861931372235919,0.7545867653947519,0.17361547550035425,-0.4200531862648175,0.45542894955353974,0.14099870549902305,0.7651909979752074,0.16851318118890427,,0.720251618739658,0.783963603147516,,,0.813766252621905,,0.015569982225954591,0.05552487527009635,0.715120027895981,0.4717989535912542,0.027323187927818817,,,,,,0.20257911254738786,,0.17325047285861636,,-0.2939707695110425,0.6734167608619996,,,,,-0.32820636983616835,0.5487449814887094,0.25372133103982664,,-0.037523558337606025,,0.11861304037476325,0.5516842713251872,0.7026624941148468,0.8566696427695427,0.5413941035382603,0.14681463434615952,0.5010145684650116,0.712058233883129,0.7472624440749244,0.8563889867471479,0.7768058279710385,-0.033731192143385415,0.1117782184866528,0.6636412880345777,0.7600755679902483,0.8151980889575707,0.8364070354095119,0.6549044632772202,0.8262724530371642,0.28277694245137014,0.8188030925502539,0.8413941113423238,0.6780426924017008,0.8445482474937811,0.8009965654959352,0.8212926355622646,0.8235532373019863,-0.5337855292072203,0.8272664060890533,0.7962518468834348,0.7120019775763672,-0.23274554946216255,-0.35552604279399835,-0.3859679122746318,0.4793065079734154,0.6108585381346131,,,,,-0.35933185218556435,0.24644642429418576,-0.34177748325242086,0.5080513405899248,-0.13182721148146617,0.39002082809840255,-0.3599614755914345,0.22630141933115772,-0.0752852015713555,,-0.22811862691045434,0.09028946046690604,-0.06802383454049858,,0.3271909255219585,0.7707431577597099,0.03173880013492065,0.14073565027638305,0.2356682868674292,0.3376391071981372,-0.46205396751850686,0.04019537674922702,-0.4125602551766989,0.1477220536123004,0.01148707651945347,,,,,,,,-0.012521040240346401,0.5915961372822869,0.7598370359441238,0.7218035421767606,0.5819109192511263,0.6237951857921017,-0.1829464296924424,0.3295717245645898,0.30816617457632756,0.027802475164430865,0.8228436012135927,0.7764264956337972,0.4415542330003373,0.0064024564111656995
Cingulate_Mid_L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cingulate_Mid_R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cingulate_Post_L,,,,,,,,,,,0.01608809847434431,,-0.02669699121552866,,,,0.14254648978689063,-0.10952294505840096,,,,,0.13613216973171458,0.1418095457317612,0.07028878031688975,0.19631467896797944,-0.13798001510135083,,-0.03459254863568234,-0.027591564649862038,0.12551386138243703,,-0.01703994973495699,-0.0964430332392519,,,1.0,0.0931647786945469,0.03430782510152621,-0.020151645516383838,-0.02140493891168341,0.05766726056267735,0.12872945693531623,0.06984480413567706,0.12024853147160111,-0.11718815963164983,-0.023479225392617643,,-0.1033724620891332,-0.12673519136930833,,,-0.07215168324543515,,-0.08442201622868085,-0.11427130799479515,-0.03154667090889822,-0.015432597083400367,0.05284266381418512,,,,,,-0.00599394122404732,,-0.029088487593939744,,0.4914801164610758,-0.09409267982670784,,,,,0.0958615747799408,-0.09074412516535182,0.033197583526786034,,-0.010493330976480099,,0.023837939115777366,0.0510918026088809,-0.02666642055776487,-0.09676479324531363,0.026484221837994034,0.028138017734175107,-0.08035982224614967,-0.06885308652564769,-0.04141079908469282,-0.06495313258465071,-0.12196650146564014,-0.09267014843588905,-0.16899798096112326,-0.08750675806735109,-0.10251758442408414,-0.05299263312351398,-0.10463146763339957,-0.17139995211351017,-0.15557154023141118,-0.173495146947238,-0.1597911918258679,-0.10529937056414175,-0.1269490800939745,-0.10949528548359493,-0.12684959924925712,-0.12236756724975728,-0.10228875332435083,0.0818935281473842,-0.09550513920985063,-0.09879476878698278,-0.15220812272234716,-0.09206270912343946,-0.05500400336851232,-0.0036757800487502972,-0.1288932385945105,-0.14820311378986337,,,,,-0.0032889011820892676,-0.10426767456038911,0.0285293686039383,-0.07707039069421444,-0.012104227884480743,-0.10196289124965714,0.016914237127914292,-0.041340845810548796,-0.028861467176083577,,0.08329621361603613,0.030080999741115486,-0.07918971479177249,,-0.024345384584068777,-0.06637108640319615,0.0761542264629207,-0.07626169382829112,-0.026947025161572585,-0.10479712645288862,0.05107898003112991,-0.08397662113598796,0.058319451216070385,-0.04323320934213737,0.010722893596951421,,,,,,,,0.12422368706038661,-0.06101577167504283,-0.08857375286181603,-0.06667177007516055,-0.022013860933043087,-0.06665702716791633,0.1497344189319122,-0.0249443857739485,0.008990110615401736,0.02547378931398059,-0.08407511440178643,-0.018112618886901424,-0.007363568252805864,0.047110287294041674
Cingulate_Post_R,,,,,,,,,,,0.010755204811749281,,-0.07684995440427383,,,,0.281884542071332,-0.21089956076013325,,,,,-0.024508105384046786,-0.13466820241909244,-0.12035750400851031,0.09264291246753578,-0.1522903292863357,,-0.1760351370696837,-0.20522082292073465,0.21219464830005347,,-0.13035370811580174,-0.17691364411297494,,,0.0931647786945469,1.0,-0.0714330373695184,0.017074341043306202,-0.08840539649535616,0.03971688965396484,0.14382815155161863,0.08559708218368027,0.03246478311690992,-0.1619619065178311,-0.11670413010076976,,-0.07153721467377602,-0.12618342110008063,,,-0.1393921567386719,,0.038679587679651274,-0.10372350286442902,-0.06009269762205988,-0.21554940634745312,-0.03129699295464591,,,,,,-0.020241037445980537,,-0.03403758093561593,,0.11257564483718839,0.03440595146274327,,,,,0.12284339163835124,0.036620609939247234,0.007716375635600375,,0.0008166894065899882,,-0.05617625394804527,0.01153109863464989,-0.17307724673405106,-0.23993757227972065,-0.10840336627401025,0.060514171840620565,-0.10266359217765562,-0.24170288241154214,-0.11229911794173278,-0.18939611921292968,-0.13565054399734142,0.04071720116241052,0.03667949515972502,-0.010663678403990011,-0.06029388117481672,-0.08933991529682196,-0.11885527784635389,-0.1292064396553161,-0.17253368231749672,-0.11340969943899715,-0.20369012862119734,-0.1424475141520014,-0.0833307288619279,-0.17303211099816668,-0.0911280490689703,-0.1290090221609301,-0.13504549274834285,-0.00394486213924486,-0.16684330672330658,-0.08662310956345343,-0.0725737254847486,0.054053121588477734,0.08800473443014882,0.1956123654858228,0.01924723776642416,-0.046304822790886,,,,,0.07890611137394815,-0.10968588619882678,0.12149437723678382,-0.21757124283892731,0.1078846114424067,-0.1702509263453868,0.03940683463072464,-0.1541550966340369,0.07449126769681123,,0.021395655859562233,0.011628119628626444,0.028526659346923867,,-0.0512667497778863,-0.1037448411403477,-0.06559665687667478,-0.1581549139014396,-0.1622646380980566,-0.21724821999849478,0.0827528028081482,-0.15259786627408375,0.07528452621986517,-0.13311445659699417,-0.0387059132729307,,,,,,,,0.1977197482568113,-0.29297782402795347,-0.07195612841667745,-0.06666493887352497,-0.06858776368272379,-0.1574497240500123,0.04039062683609905,-0.06069312336801765,-0.010929947788696957,-0.1182618583364511,-0.13064146285002531,-0.10931315265868465,0.01632477402694704,-0.02455751889586051
